user_id,loan_type_other,loan_type_real_estate,total_loans
9683,11,1,12
16595,10,2,12
18643,9,3,12
21459,12,,12
31443,11,1,12
1492,10,2,12
3028,10,2,12
4052,6,6,12
5332,11,1,12
7124,11,1,12
10196,11,1,12
24532,7,5,12
26836,11,1,12
34516,12,,12
2517,11,1,12
6101,12,,12
7893,10,2,12
12501,12,,12
14037,10,2,12
18389,10,2,12
21205,10,2,12
24277,10,2,12
33749,10,2,12
35029,12,,12
4566,10,2,12
5846,11,1,12
13526,10,2,12
13782,11,1,12
14294,12,,12
25558,8,4,12
30166,11,1,12
7639,11,1,12
18135,12,,12
26327,11,1,12
28119,10,2,12
32215,12,,12
2520,9,3,12
3544,10,2,12
5336,11,1,12
25560,11,1,12
26840,10,2,12
27096,11,1,12
29656,10,2,12
34264,12,,12
1497,12,,12
2009,11,1,12
10457,10,2,12
19929,8,4,12
28121,9,3,12
34265,10,2,12
2522,11,1,12
6874,11,1,12
11994,12,,12
15066,11,1,12
19930,11,1,12
33242,12,,12
12763,12,,12
13787,11,1,12
18139,11,1,12
33755,11,1,12
6108,12,,12
10716,11,1,12
16860,10,2,12
18396,10,2,12
22236,10,2,12
29916,12,,12
24797,10,2,12
26077,10,2,12
27869,11,1,12
32477,10,2,12
11230,11,1,12
11998,11,1,12
19422,12,,12
20190,10,2,12
23774,11,1,12
26590,11,1,12
32734,11,1,12
3039,6,6,12
3551,10,2,12
11743,9,3,12
13535,11,1,12
14815,11,1,12
17887,11,1,12
21471,11,1,12
24287,10,2,12
30175,10,2,12
31199,11,1,12
4320,9,3,12
16608,12,,12
18912,10,2,12
20960,11,1,12
22240,12,,12
22752,10,2,12
27360,11,1,12
3297,12,,12
6881,11,1,12
8929,10,2,12
11233,11,1,12
17889,10,2,12
19937,10,2,12
20961,11,1,12
21729,10,2,12
34017,9,3,12
35553,12,,12
738,10,2,12
2530,11,1,12
3554,10,2,12
10210,11,1,12
15330,10,2,12
19682,11,1,12
13027,9,3,12
16867,11,1,12
19171,12,,12
20963,12,,12
23267,9,3,12
33507,11,1,12
34275,10,2,12
1252,12,,12
3556,10,2,12
8420,11,1,12
23524,8,4,12
29156,10,2,12
29668,10,2,12
33508,12,,12
13541,12,,12
17125,10,2,12
29669,10,2,12
29925,10,2,12
33509,9,3,12
35557,11,1,12
10470,11,1,12
18406,11,1,12
19174,10,2,12
34790,10,2,12
1511,11,1,12
7143,11,1,12
19687,7,5,12
35559,12,,12
35815,10,2,12
1512,10,2,12
6120,10,2,12
12008,11,1,12
26600,10,2,12
30952,11,1,12
31464,12,,12
745,11,1,12
1513,10,2,12
3049,9,3,12
8937,12,,12
9705,11,1,12
11497,11,1,12
14313,11,1,12
15337,11,1,12
24041,10,2,12
29417,11,1,12
33257,11,1,12
7402,11,1,12
29930,11,1,12
3819,11,1,12
7915,11,1,12
11755,12,,12
14827,11,1,12
26859,10,2,12
28651,11,1,12
492,10,2,12
1516,12,,12
8684,12,,12
12524,12,,12
20204,11,1,12
33004,11,1,12
34284,10,2,12
35052,10,2,12
35564,10,2,12
237,11,1,12
2285,8,4,12
3309,10,2,12
4845,12,,12
10989,12,,12
12781,11,1,12
15597,10,2,12
18413,11,1,12
19181,11,1,12
19949,10,2,12
23533,10,2,12
32237,10,2,12
3054,11,1,12
4078,11,1,12
8942,11,1,12
14062,11,1,12
24302,10,2,12
29422,11,1,12
31470,10,2,12
1775,11,1,12
3311,11,1,12
10991,10,2,12
11759,10,2,12
17135,10,2,12
21743,10,2,12
23791,11,1,12
25839,11,1,12
30959,8,4,12
2800,10,2,12
8176,11,1,12
13808,9,3,12
26096,11,1,12
15089,12,,12
24305,11,1,12
28145,11,1,12
35825,11,1,12
23026,11,1,12
24562,10,2,12
5107,10,2,12
11251,8,4,12
15603,11,1,12
27635,11,1,12
1780,11,1,12
7668,11,1,12
19188,10,2,12
19700,12,,12
19956,10,2,12
20980,11,1,12
22260,10,2,12
2805,11,1,12
17141,12,,12
24565,7,5,12
26357,10,2,12
29685,10,2,12
31989,11,1,12
3830,9,3,12
4854,10,2,12
9974,12,,12
10998,10,2,12
12278,10,2,12
17654,11,1,12
18166,12,,12
21238,10,2,12
759,12,,12
2295,11,1,12
10743,10,2,12
14583,10,2,12
18679,10,2,12
19191,10,2,12
19447,8,4,12
26615,11,1,12
29431,11,1,12
30967,11,1,12
31735,12,,12
5112,10,2,12
22776,11,1,12
24056,10,2,12
11257,10,2,12
14329,10,2,12
17913,11,1,12
20217,11,1,12
29177,11,1,12
34041,11,1,12
1018,11,1,12
2298,10,2,12
4858,10,2,12
8698,12,,12
15098,10,2,12
28666,12,,12
30202,10,2,12
4347,11,1,12
5883,11,1,12
6395,12,,12
23803,10,2,12
24827,8,4,12
4860,10,2,12
8188,12,,12
9724,10,2,12
17916,11,1,12
18428,11,1,12
27388,11,1,12
30460,10,2,12
32764,12,,12
765,10,2,12
26621,11,1,12
31741,12,,12
2302,10,2,12
4094,9,3,12
16382,12,,12
29438,12,,12
33278,12,,12
35838,10,2,12
767,10,2,12
17663,10,2,12
28159,10,2,12
8704,13,,13
10496,12,1,13
17408,10,3,13
22528,10,3,13
5889,7,6,13
11777,9,4,13
12545,10,3,13
21505,12,1,13
23041,12,1,13
23297,12,1,13
28417,12,1,13
4866,11,2,13
6402,11,2,13
7170,12,1,13
12034,11,2,13
16642,10,3,13
25858,11,2,13
26882,11,2,13
14595,13,,13
16387,13,,13
33027,11,2,13
33539,10,3,13
2820,12,1,13
3588,12,1,13
6148,12,1,13
9988,12,1,13
11524,13,,13
12036,12,1,13
22788,11,2,13
25860,12,1,13
34308,10,3,13
14085,10,3,13
16645,11,2,13
17669,12,1,13
22533,13,,13
30725,10,3,13
33029,11,2,13
35333,11,2,13
15878,11,2,13
17158,11,2,13
21766,12,1,13
35590,12,1,13
3335,13,,13
6663,11,2,13
9991,12,1,13
18951,11,2,13
19207,11,2,13
20999,12,1,13
31495,13,,13
3848,12,1,13
18952,11,2,13
6153,11,2,13
6409,12,1,13
18185,11,2,13
24585,10,3,13
27657,13,,13
29705,12,1,13
8715,11,2,13
12299,12,1,13
22283,12,1,13
25099,11,2,13
27147,11,2,13
33547,11,2,13
35083,10,3,13
524,11,2,13
1292,10,3,13
17932,13,,13
18444,12,1,13
20236,11,2,13
25100,11,2,13
32268,9,4,13
35596,11,2,13
12301,10,3,13
12813,11,2,13
28685,13,,13
31501,12,1,13
32269,11,2,13
34061,11,2,13
6158,12,1,13
11278,10,3,13
17422,13,,13
26126,13,,13
3599,12,1,13
9743,13,,13
18191,11,2,13
34575,10,3,13
11280,12,1,13
6929,11,2,13
20753,12,1,13
21265,11,2,13
22545,11,2,13
28945,12,1,13
29969,10,3,13
33297,12,1,13
27922,13,,13
1043,12,1,13
5907,12,1,13
6419,13,,13
7443,12,1,13
15123,12,1,13
23315,13,,13
29971,11,2,13
32531,12,1,13
33043,11,2,13
20,13,,13
3604,12,1,13
4372,11,2,13
11028,11,2,13
16404,8,5,13
30996,11,2,13
1813,13,,13
3093,13,,13
1814,13,,13
5142,12,1,13
7702,11,2,13
29462,12,1,13
279,12,1,13
4631,11,2,13
5655,11,2,13
25367,13,,13
33047,9,4,13
33303,11,2,13
3864,11,2,13
14616,11,2,13
30744,13,,13
35352,11,2,13
3097,11,2,13
4121,11,2,13
6169,11,2,13
6425,13,,13
15897,12,1,13
18201,11,2,13
18713,12,1,13
35097,11,2,13
6938,12,1,13
8730,13,,13
9498,12,1,13
14874,12,1,13
17178,10,3,13
26394,11,2,13
5147,13,,13
7963,13,,13
8475,13,,13
10267,11,2,13
12571,12,1,13
19995,12,1,13
22043,13,,13
31259,12,1,13
284,13,,13
5148,12,1,13
16668,11,2,13
24092,12,1,13
29724,11,2,13
5405,10,3,13
11293,13,,13
14877,11,2,13
17949,12,1,13
22302,13,,13
3359,11,2,13
16415,8,5,13
25119,13,,13
1824,12,1,13
13344,12,1,13
19232,9,4,13
23328,11,2,13
26912,11,2,13
28704,11,2,13
31520,13,,13
34336,12,1,13
9249,12,1,13
13601,12,1,13
15905,12,1,13
20257,13,,13
21025,13,,13
21793,12,1,13
32033,13,,13
290,12,1,13
3106,9,4,13
17186,9,4,13
20514,12,1,13
10787,11,2,13
16931,11,2,13
18467,11,2,13
23843,9,4,13
24611,11,2,13
14116,11,2,13
14628,11,2,13
23076,12,1,13
26916,12,1,13
27684,11,2,13
30244,12,1,13
8741,11,2,13
15909,12,1,13
19749,12,1,13
34853,12,1,13
6438,13,,13
20262,12,1,13
551,12,1,13
7207,12,1,13
31015,12,1,13
34855,12,1,13
7720,11,2,13
14632,10,3,13
16424,12,1,13
19240,11,2,13
21288,12,1,13
27688,11,2,13
3625,12,1,13
13609,10,3,13
24361,13,,13
34089,12,1,13
35369,12,1,13
4394,12,1,13
10794,12,1,13
11818,11,2,13
12330,9,4,13
15402,11,2,13
9515,13,,13
10795,10,3,13
17451,11,2,13
26155,11,2,13
32811,11,2,13
7468,11,2,13
15660,12,1,13
17964,13,,13
24620,12,1,13
25644,13,,13
30252,12,1,13
30764,12,1,13
33836,12,1,13
34348,12,1,13
2349,10,3,13
3117,11,2,13
4653,13,,13
6701,13,,13
16429,13,,13
19757,11,2,13
31021,12,1,13
10030,13,,13
13358,13,,13
23342,13,,13
34094,12,1,13
34606,12,1,13
3375,12,1,13
12847,12,1,13
18991,12,1,13
23343,12,1,13
27439,11,2,13
34607,10,3,13
3632,12,1,13
20016,11,2,13
20784,12,1,13
2865,13,,13
5937,12,1,13
6705,11,2,13
18225,12,1,13
20017,11,2,13
20273,11,2,13
28209,12,1,13
31537,12,1,13
18226,12,1,13
23602,12,1,13
28466,13,,13
29746,10,3,13
34866,11,2,13
3635,11,2,13
4147,13,,13
5683,11,2,13
10803,12,1,13
12595,10,3,13
25395,11,2,13
29235,13,,13
35123,13,,13
564,10,3,13
6708,13,,13
13108,11,2,13
18484,12,1,13
20276,13,,13
21556,12,1,13
22324,11,2,13
28724,11,2,13
29748,12,1,13
14389,12,1,13
29749,12,1,13
31029,5,8,13
822,9,4,13
1078,11,2,13
10550,11,2,13
12086,13,,13
13622,13,,13
16694,12,1,13
20278,11,2,13
21302,10,3,13
4151,11,2,13
11319,13,,13
21303,12,1,13
25655,12,1,13
32567,13,,13
32823,12,1,13
8760,12,1,13
11832,12,1,13
14136,12,1,13
16696,11,2,13
34360,10,3,13
1593,13,,13
2873,11,2,13
5689,11,2,13
8761,10,3,13
11321,12,1,13
12857,11,2,13
314,13,,13
10042,11,2,13
21306,12,1,13
6203,13,,13
9019,12,1,13
11067,11,2,13
24635,11,2,13
28732,11,2,13
30012,13,,13
32316,11,2,13
15421,12,1,13
25917,13,,13
29245,11,2,13
2622,8,5,13
3390,12,1,13
23358,11,2,13
1599,11,2,13
11071,13,,13
12863,11,2,13
14399,12,1,13
14655,10,3,13
33343,11,2,13
34623,11,2,13
35135,10,3,13
4672,12,1,13
20544,12,1,13
28736,13,,13
35648,11,2,13
9793,13,,13
10561,11,2,13
19777,11,2,13
31041,11,2,13
32833,12,1,13
33089,13,,13
1858,11,2,13
10818,11,2,13
22850,8,5,13
33858,9,4,13
28227,12,1,13
30531,12,1,13
10820,12,1,13
11844,11,2,13
14916,10,3,13
20292,12,1,13
24132,13,,13
34884,11,2,13
325,12,1,13
14661,12,1,13
24901,13,,13
2630,11,2,13
7750,12,1,13
14150,13,,13
21062,13,,13
31302,11,2,13
1863,12,1,13
16967,11,2,13
18247,12,1,13
22344,7,6,13
27208,12,1,13
27720,10,3,13
5705,11,2,13
10569,11,2,13
12105,11,2,13
12873,11,2,13
21833,11,2,13
24137,11,2,13
26185,11,2,13
29001,11,2,13
842,12,1,13
15946,11,2,13
18250,11,2,13
23114,12,1,13
75,11,2,13
10315,11,2,13
26443,10,3,13
844,13,,13
2892,8,5,13
3916,11,2,13
8012,11,2,13
9292,9,4,13
12108,12,1,13
14924,12,1,13
16716,12,1,13
17484,13,,13
23884,13,,13
24652,10,3,13
31564,11,2,13
2893,12,1,13
32333,11,2,13
34381,12,1,13
35661,12,1,13
7246,9,4,13
13646,10,3,13
21070,13,,13
79,11,2,13
7759,12,1,13
15695,13,,13
20047,11,2,13
22351,10,3,13
30799,12,1,13
1360,10,3,13
16464,11,2,13
31312,11,2,13
33360,11,2,13
3665,12,1,13
4177,13,,13
12369,10,3,13
19025,10,3,13
20561,11,2,13
20817,10,3,13
34641,13,,13
5970,12,1,13
18770,12,1,13
30546,13,,13
851,12,1,13
5459,6,7,13
28243,10,3,13
2900,13,,13
7764,13,,13
14420,8,5,13
15700,11,2,13
16980,11,2,13
21332,13,,13
21588,12,1,13
34132,13,,13
3669,12,1,13
13909,11,2,13
19029,13,,13
23637,11,2,13
28501,12,1,13
3158,13,,13
10838,12,1,13
12374,12,1,13
13398,10,3,13
23638,12,1,13
855,11,2,13
3671,13,,13
4695,10,3,13
5207,13,,13
16471,11,2,13
24151,12,1,13
28503,8,5,13
35671,13,,13
3928,11,2,13
5208,13,,13
14168,12,1,13
14936,12,1,13
18520,12,1,13
24920,13,,13
32344,11,2,13
6233,11,2,13
8537,13,,13
19289,11,2,13
20313,11,2,13
24665,11,2,13
30809,11,2,13
31833,12,1,13
33113,11,2,13
4442,12,1,13
5722,11,2,13
10074,12,1,13
12634,12,1,13
13914,11,2,13
22106,11,2,13
23386,11,2,13
27994,13,,13
34138,11,2,13
603,12,1,13
1115,10,3,13
10331,11,2,13
13915,11,2,13
16219,11,2,13
22875,12,1,13
26459,11,2,13
29275,12,1,13
30811,12,1,13
3164,13,,13
3676,11,2,13
12124,12,1,13
15964,11,2,13
16476,12,1,13
21852,12,1,13
7517,11,2,13
8029,13,,13
21341,12,1,13
22365,10,3,13
26461,10,3,13
33373,11,2,13
2910,12,1,13
24158,8,5,13
24926,12,1,13
26718,11,2,13
28766,11,2,13
31070,12,1,13
13151,12,1,13
24671,13,,13
27999,11,2,13
4192,13,,13
5728,10,3,13
7008,11,2,13
9824,12,1,13
16992,13,,13
5217,13,,13
7009,9,4,13
11105,12,1,13
3426,12,1,13
4194,12,1,13
9570,13,,13
28258,12,1,13
29794,12,1,13
30050,10,3,13
31842,12,1,13
33378,13,,13
2403,12,1,13
10083,11,2,13
30563,13,,13
33635,13,,13
16228,10,3,13
30820,13,,13
12901,12,1,13
13413,10,3,13
2918,11,2,13
5734,13,,13
13414,11,2,13
21606,10,3,13
23910,11,2,13
25702,11,2,13
29030,11,2,13
1383,11,2,13
2407,11,2,13
14951,12,1,13
26471,11,2,13
27751,11,2,13
31079,11,2,13
32871,12,1,13
7784,12,1,13
22632,11,2,13
32360,12,1,13
6505,12,1,13
8041,11,2,13
13161,12,1,13
24169,10,3,13
24937,12,1,13
29545,12,1,13
33641,13,,13
34153,12,1,13
5994,12,1,13
6506,12,1,13
10346,7,6,13
20586,11,2,13
9067,11,2,13
20331,12,1,13
22891,12,1,13
15724,10,3,13
17516,11,2,13
9581,12,1,13
10861,13,,13
11373,12,1,13
12397,11,2,13
20333,11,2,13
33645,11,2,13
34413,12,1,13
34925,12,1,13
5998,12,1,13
18286,12,1,13
35694,12,1,13
6255,11,2,13
7535,13,,13
8559,9,4,13
21615,12,1,13
25455,12,1,13
17008,11,2,13
19312,11,2,13
25712,13,,13
28272,11,2,13
28528,13,,13
31088,11,2,13
25969,11,2,13
28273,12,1,13
8306,10,3,13
9842,9,4,13
14962,12,1,13
17522,13,,13
19314,13,,13
26994,13,,13
29042,12,1,13
883,12,1,13
2163,11,2,13
2931,12,1,13
28531,12,1,13
29299,11,2,13
29555,11,2,13
4980,11,2,13
5492,11,2,13
30324,11,2,13
30580,11,2,13
21365,11,2,13
24437,11,2,13
27253,12,1,13
28789,13,,13
30325,13,,13
2678,12,1,13
3190,11,2,13
9334,12,1,13
12406,10,3,13
16246,12,1,13
17270,11,2,13
20598,13,,13
21110,12,1,13
21366,12,1,13
25206,11,2,13
30326,11,2,13
32886,10,3,13
6007,10,3,13
6263,12,1,13
9591,11,2,13
16247,12,1,13
16503,12,1,13
21367,12,1,13
31351,11,2,13
32887,11,2,13
3448,13,,13
14200,11,2,13
14968,9,4,13
19832,13,,13
21368,12,1,13
24184,13,,13
29560,12,1,13
35448,13,,13
3193,13,,13
10617,11,2,13
14457,13,,13
15481,12,1,13
21369,13,,13
25977,12,1,13
32377,12,1,13
34681,10,3,13
4730,12,1,13
20346,11,2,13
123,13,,13
4987,12,1,13
7547,11,2,13
9339,12,1,13
31355,12,1,13
34939,12,1,13
35195,12,1,13
3452,9,4,13
4220,11,2,13
7804,11,2,13
11900,11,2,13
12412,11,2,13
16764,11,2,13
24444,11,2,13
29052,11,2,13
32636,11,2,13
1917,12,1,13
3709,11,2,13
7549,12,1,13
11389,12,1,13
15485,13,,13
27005,11,2,13
28285,12,1,13
34173,11,2,13
894,12,1,13
2942,10,3,13
6014,12,1,13
10110,11,2,13
14206,12,1,13
17534,11,2,13
24958,12,1,13
33406,12,1,13
35454,11,2,13
7039,10,3,13
13183,11,2,13
14207,12,1,13
21375,13,,13
384,12,1,13
16512,12,1,13
12417,12,1,13
14721,11,2,13
29569,12,1,13
13698,12,1,13
13954,11,2,13
19330,11,2,13
29570,11,2,13
35714,13,,13
12675,12,1,13
13699,13,,13
13955,11,2,13
18307,12,1,13
29827,12,1,13
3204,11,2,13
16772,12,1,13
22660,12,1,13
26244,10,3,13
15493,10,3,13
2694,11,2,13
17286,11,2,13
21638,12,1,13
24710,11,2,13
26246,12,1,13
30086,11,2,13
32134,12,1,13
8839,12,1,13
14727,11,2,13
15495,10,3,13
21127,11,2,13
27015,11,2,13
33671,12,1,13
11912,11,2,13
649,12,1,13
6281,13,,13
9353,11,2,13
17801,11,2,13
30345,11,2,13
31369,12,1,13
2954,12,1,13
4490,10,3,13
5002,12,1,13
12426,11,2,13
26506,13,,13
27018,13,,13
29066,10,3,13
34698,11,2,13
1931,12,1,13
11147,11,2,13
15755,9,4,13
27275,12,1,13
31627,11,2,13
1932,11,2,13
7308,11,2,13
10636,12,1,13
14220,9,4,13
19852,13,,13
26764,12,1,13
29836,11,2,13
18829,5,8,13
22669,12,1,13
22925,11,2,13
29069,10,3,13
34445,11,2,13
35469,12,1,13
910,12,1,13
5774,13,,13
14990,9,4,13
24462,12,1,13
26766,12,1,13
32910,12,1,13
3983,11,2,13
7055,12,1,13
8591,12,1,13
22671,12,1,13
6032,8,5,13
6288,9,4,13
14224,10,3,13
18832,12,1,13
22928,10,3,13
24208,10,3,13
24464,11,2,13
25488,10,3,13
29072,10,3,13
9873,10,3,13
10129,13,,13
25233,13,,13
32657,12,1,13
34449,7,6,13
1938,12,1,13
2194,11,2,13
12946,11,2,13
14482,7,6,13
14738,10,3,13
19858,12,1,13
24210,11,2,13
30866,13,,13
31378,12,1,13
32914,12,1,13
35730,12,1,13
5267,13,,13
10387,11,2,13
20883,12,1,13
32915,13,,13
660,13,,13
13460,12,1,13
15508,12,1,13
18324,11,2,13
32404,10,3,13
33428,10,3,13
6805,13,,13
7061,11,2,13
17045,12,1,13
33941,12,1,13
35221,10,3,13
150,10,3,13
11414,11,2,13
18582,10,3,13
20630,13,,13
22422,11,2,13
23958,12,1,13
26774,11,2,13
33430,12,1,13
10647,13,,13
12695,12,1,13
31127,13,,13
32151,12,1,13
33687,9,4,13
16792,13,,13
18840,10,3,13
20632,11,2,13
26776,12,1,13
35992,11,2,13
7065,11,2,13
19097,12,1,13
31641,13,,13
4762,12,1,13
10394,10,3,13
14490,13,,13
15002,12,1,13
21402,11,2,13
27034,11,2,13
27802,13,,13
1179,9,4,13
1691,12,1,13
2971,10,3,13
3739,13,,13
19611,11,2,13
23451,11,2,13
23707,12,1,13
32411,11,2,13
33947,12,1,13
7836,12,1,13
29852,7,6,13
30876,11,2,13
32156,13,,13
7069,12,1,13
27293,11,2,13
27549,11,2,13
29597,11,2,13
31389,11,2,13
35741,12,1,13
35742,13,,13
4767,13,,13
6047,12,1,13
8607,13,,13
9887,10,3,13
16287,10,3,13
23711,12,1,13
25503,12,1,13
33183,12,1,13
6560,11,2,13
7840,11,2,13
8352,10,3,13
20640,12,1,13
22176,13,,13
30368,11,2,13
30880,11,2,13
6561,11,2,13
20641,12,1,13
23457,11,2,13
29601,12,1,13
10402,12,1,13
17058,11,2,13
24226,12,1,13
2723,11,2,13
8355,11,2,13
15779,12,1,13
17059,10,3,13
13220,12,1,13
18340,9,4,13
23716,12,1,13
25508,13,,13
31396,12,1,13
933,11,2,13
8357,13,,13
9637,12,1,13
13989,13,,13
19877,12,1,13
23205,12,1,13
23717,12,1,13
29349,11,2,13
31397,13,,13
12710,12,1,13
22950,13,,13
23974,11,2,13
29094,13,,13
20391,12,1,13
21671,11,2,13
28327,11,2,13
30631,12,1,13
31911,11,2,13
33191,13,,13
17832,12,1,13
18088,13,,13
25000,13,,13
34472,10,3,13
19113,11,2,13
26281,11,2,13
9130,10,3,13
25258,12,1,13
27818,12,1,13
32426,11,2,13
5803,12,1,13
17067,9,4,13
17323,11,2,13
23211,11,2,13
25771,12,1,13
31659,12,1,13
2476,13,,13
9900,12,1,13
10668,12,1,13
11948,11,2,13
16556,12,1,13
30124,12,1,13
31660,10,3,13
32684,13,,13
1197,9,4,13
7085,12,1,13
8621,13,,13
10413,11,2,13
32429,11,2,13
34477,11,2,13
174,11,2,13
8878,11,2,13
21166,11,2,13
21422,11,2,13
29614,12,1,13
16303,11,2,13
4016,11,2,13
7088,11,2,13
11696,11,2,13
16048,11,2,13
18096,13,,13
23216,13,,13
27056,13,,13
4785,13,,13
15793,12,1,13
33457,11,2,13
35761,11,2,13
7090,12,1,13
11443,13,,13
14515,13,,13
18611,12,1,13
28595,13,,13
31155,10,3,13
32947,11,2,13
34483,12,1,13
35507,13,,13
10420,11,2,13
18868,10,3,13
34740,11,2,13
2485,12,1,13
15541,11,2,13
20149,11,2,13
22709,12,1,13
30133,12,1,13
31925,12,1,13
34229,11,2,13
4022,12,1,13
14774,12,1,13
16566,12,1,13
695,12,1,13
2487,11,2,13
4279,11,2,13
8119,13,,13
12983,10,3,13
22967,13,,13
696,13,,13
8632,13,,13
21944,13,,13
24248,12,1,13
24504,11,2,13
30648,10,3,13
1465,11,2,13
9145,11,2,13
12985,11,2,13
19129,11,2,13
23225,13,,13
24761,11,2,13
27577,11,2,13
29369,13,,13
30393,13,,13
34745,12,1,13
30650,11,2,13
1467,10,3,13
6331,11,2,13
24251,12,1,13
24507,12,1,13
24763,12,1,13
700,12,1,13
6588,11,2,13
15036,12,1,13
19388,11,2,13
22204,12,1,13
2749,12,1,13
5053,12,1,13
10685,13,,13
16829,11,2,13
18877,12,1,13
20669,12,1,13
30397,12,1,13
6334,13,,13
6846,12,1,13
7870,11,2,13
12990,11,2,13
22206,10,3,13
28350,13,,13
34494,11,2,13
34750,11,2,13
2751,13,,13
6079,12,1,13
9919,12,1,13
14527,13,,13
15295,9,4,13
26559,13,,13
1472,10,3,13
9920,8,5,13
14016,12,1,13
16064,12,1,13
19392,12,1,13
22208,11,2,13
33728,12,1,13
961,13,,13
1473,10,3,13
32193,13,,13
35009,11,2,13
6082,10,3,13
22722,11,2,13
24002,12,1,13
29378,12,1,13
29634,12,1,13
4547,11,2,13
22211,13,,13
33987,11,2,13
196,13,,13
1988,11,2,13
8900,9,4,13
10692,9,4,13
18884,12,1,13
24516,11,2,13
26052,11,2,13
35012,13,,13
3013,13,,13
7621,10,3,13
14021,11,2,13
15301,12,1,13
20933,11,2,13
28869,13,,13
31941,13,,13
4294,11,2,13
8134,11,2,13
17862,10,3,13
21702,11,2,13
23494,12,1,13
33990,12,1,13
4039,13,,13
12999,12,1,13
16839,11,2,13
20679,12,1,13
24519,13,,13
25799,10,3,13
26055,13,,13
27079,11,2,13
30407,12,1,13
31687,12,1,13
32967,13,,13
5320,11,2,13
6600,13,,13
11976,11,2,13
24008,13,,13
8137,12,1,13
11465,11,2,13
20681,12,1,13
30665,11,2,13
33481,12,1,13
33993,12,1,13
15050,12,1,13
28618,13,,13
33738,12,1,13
10699,10,3,13
11979,11,2,13
13003,11,2,13
14027,12,1,13
17099,11,2,13
19403,13,,13
19915,11,2,13
26315,13,,13
32459,11,2,13
11468,12,1,13
14028,12,1,13
18124,10,3,13
20172,10,3,13
19917,12,1,13
31949,12,1,13
35277,13,,13
12494,11,2,13
35534,11,2,13
6607,10,3,13
11983,12,1,13
13519,11,2,13
5328,13,,13
5584,11,2,13
7888,12,1,13
10192,10,3,13
16336,12,1,13
27088,13,,13
9425,11,2,13
19409,11,2,13
21969,11,2,13
28113,13,,13
28625,12,1,13
7378,10,3,13
12754,12,1,13
33234,13,,13
35794,13,,13
7635,11,2,13
14803,11,2,13
15571,11,2,13
18131,13,,13
34259,13,,13
6100,13,,13
16596,13,,13
21716,12,1,13
29140,12,1,13
30932,13,,13
18133,13,,13
5078,12,1,13
9174,13,,13
11478,12,1,13
12758,12,1,13
20694,12,1,13
28630,10,3,13
30422,13,,13
16343,13,,13
19159,10,3,13
22999,11,2,13
30423,11,2,13
31447,11,2,13
11736,12,1,13
15576,12,1,13
23512,12,1,13
28120,12,1,13
13529,9,4,13
19417,11,2,13
31961,13,,13
10970,12,1,13
14042,11,2,13
21466,12,1,13
21978,13,,13
24538,11,2,13
25562,13,,13
31194,12,1,13
8155,11,2,13
19675,12,1,13
21467,13,,13
22491,13,,13
27099,9,4,13
32219,11,2,13
20700,9,4,13
33500,12,1,13
34780,12,1,13
5341,11,2,13
6109,11,2,13
23261,13,,13
3294,11,2,13
10974,11,2,13
16094,11,2,13
18398,13,,13
27102,11,2,13
31454,8,5,13
6111,13,,13
16607,13,,13
19423,13,,13
19935,13,,13
31711,12,1,13
31967,12,1,13
33503,13,,13
2272,13,,13
3040,11,2,13
7392,10,3,13
17632,11,2,13
19424,12,1,13
20704,11,2,13
23776,11,2,13
28384,10,3,13
30688,12,1,13
32480,12,1,13
2529,13,,13
9697,11,2,13
17121,10,3,13
21473,12,1,13
27873,11,2,13
30689,13,,13
16098,13,,13
17378,11,2,13
18914,12,1,13
28130,13,,13
483,12,1,13
739,13,,13
4323,12,1,13
4835,12,1,13
6371,11,2,13
6883,12,1,13
7395,12,1,13
13283,11,2,13
14051,9,4,13
18147,13,,13
24803,11,2,13
26851,11,2,13
34531,13,,13
2020,12,1,13
15076,10,3,13
21220,13,,13
24036,11,2,13
27364,12,1,13
29412,13,,13
30436,12,1,13
33252,12,1,13
2789,13,,13
4325,13,,13
11749,13,,13
12005,11,2,13
16869,11,2,13
17381,11,2,13
7910,12,1,13
11750,13,,13
12006,12,1,13
22758,9,4,13
11751,12,1,13
15335,13,,13
17639,11,2,13
28647,11,2,13
2280,11,2,13
9192,11,2,13
30184,11,2,13
34792,12,1,13
4329,12,1,13
21225,13,,13
22505,11,2,13
25065,12,1,13
25833,7,6,13
34793,11,2,13
5354,11,2,13
16362,11,2,13
21226,11,2,13
23530,13,,13
24810,11,2,13
33770,12,1,13
17643,10,3,13
22251,12,1,13
24043,12,1,13
24555,12,1,13
27115,10,3,13
33515,12,1,13
35819,11,2,13
4332,13,,13
8428,12,1,13
8940,10,3,13
16620,12,1,13
29420,13,,13
12013,12,1,13
13549,10,3,13
14573,11,2,13
26093,12,1,13
2286,12,1,13
20462,12,1,13
23278,12,1,13
30702,12,1,13
2031,10,3,13
8943,11,2,13
32495,12,1,13
3056,12,1,13
15344,12,1,13
15600,12,1,13
21744,10,3,13
24816,12,1,13
25072,12,1,13
32496,11,2,13
33264,13,,13
4849,12,1,13
15345,11,2,13
25329,12,1,13
26865,10,3,13
27633,11,2,13
29681,11,2,13
35057,12,1,13
13042,11,2,13
21234,12,1,13
21746,11,2,13
27890,13,,13
2547,12,1,13
11507,11,2,13
16627,11,2,13
20211,11,2,13
